dataset,instance_id,repo,base_commit,version,language,has_image_url,repo_order,repo_quota,provisional_selected,environment_status,gold_control_status
omni,prettier__prettier-16058,prettier/prettier,99bc9d0b6d3a9bcc0de6e99786502fba2d29b4fe,3.3,JavaScript,False,63,8,False,not_run,not_run
omni,prettier__prettier-11900,prettier/prettier,d09545952ef6cc37b1f0ad985ef0c1e3887b7e56,2.6,JavaScript,False,64,8,False,not_run,not_run
omni,prettier__prettier-11884,prettier/prettier,62ede8b710731228dddc8e900fe99e5d3cc487a8,2.6,JavaScript,True,65,8,False,not_run,not_run
omni,prettier__prettier-12390,prettier/prettier,542549c37216e9a32d555276089ee889c15c9fca,2.6,JavaScript,False,66,8,False,not_run,not_run
omni,prettier__prettier-16158,prettier/prettier,d970deed6b6cabe21fdb35249265d766932b5718,3.3,JavaScript,False,67,8,False,not_run,not_run
omni,prettier__prettier-15286,prettier/prettier,999c2c27506735f67dfd22e0d5d6c381dda209ee,3.1,JavaScript,False,68,8,False,not_run,not_run
omni,prettier__prettier-14557,prettier/prettier,6650770c04cda06f1233f66b175e89b3ffa98424,3.0,JavaScript,False,69,8,False,not_run,not_run
omni,prettier__prettier-15606,prettier/prettier,811eb0a08505c2a1aad4ef9dfae6db8065063dd5,3.1,JavaScript,False,70,8,False,not_run,not_run
omni,prettier__prettier-11515,prettier/prettier,9e1038c0eb080da5b049a8689f0b9c08830e8fe3,2.5,JavaScript,False,71,8,False,not_run,not_run
omni,prettier__prettier-14007,prettier/prettier,b50dfd1974d33abb980e9b4df949913932eeb478,2.9,JavaScript,False,72,8,False,not_run,not_run
omni,prettier__prettier-15920,prettier/prettier,4ce96dd530613b99bb4a682ec93f719f3d4109f5,3.3,JavaScript,False,73,8,False,not_run,not_run
omni,prettier__prettier-15993,prettier/prettier,6d2418f637279998963d6e0cabcd3c63a313e707,3.3,JavaScript,True,74,8,False,not_run,not_run
omni,pyca__cryptography-5879,pyca/cryptography,f69f27b1dd20ad2d24f48053a72545527e808104,35.0,Python,False,1,1,True,not_run,not_run
omni,pyca__cryptography-7520,pyca/cryptography,ceaf549de1c447d99277ceb8b8d086b79b41e794,38.0,Python,False,2,1,False,not_run,not_run
omni,pyca__cryptography-4864,pyca/cryptography,bc081087c8d079597787ad0b36245a03de346681,2.7,Python,False,3,1,False,not_run,not_run
omni,pyca__cryptography-5314,pyca/cryptography,40e42fa65fade9d701dd2d3cf908e67c1e0aa916,3.0,Python,False,4,1,False,not_run,not_run
omni,pyca__cryptography-6246,pyca/cryptography,905fa95de679738e0e64a59a8ce98e47b12e364c,35.0,Python,False,5,1,False,not_run,not_run
omni,pyca__cryptography-5925,pyca/cryptography,d95bf3277b893ce64b979ce8da83521aeb80fce0,35.0,Python,False,6,1,False,not_run,not_run
omni,pyca__cryptography-5462,pyca/cryptography,3367c18bf2e71639843e38498f5ad2159835122d,3.2,Python,False,7,1,False,not_run,not_run
omni,pyca__cryptography-5849,pyca/cryptography,2b94360394a4fa177701954f96f864cfa7c65b9f,35.0,Python,False,8,1,False,not_run,not_run
omni,pyca__cryptography-6085,pyca/cryptography,5565587b0b03e067a0c2f701884504cfae384886,35.0,Python,False,9,1,False,not_run,not_run
omni,python__mypy-13648,python/mypy,0f17aff06ac1c05c442ba989e23655a2c6adbfbf,0.980,Python,False,1,11,True,not_run,not_run
omni,python__mypy-13551,python/mypy,92118a9ad8a9b652533f07385488aaef382f8bac,0.980,Python,False,2,11,True,not_run,not_run
omni,python__mypy-14224,python/mypy,98f1b00a3b41b3734f7a20adbd755c13e37beb43,1.0,Python,False,3,11,True,not_run,not_run
omni,python__mypy-12792,python/mypy,7fbf4deb845d6041700d1addc6eaa2097560f0f3,0.960,Python,False,4,11,True,not_run,not_run
omni,python__mypy-12767,python/mypy,03901ef657daf6f477e6fe933c42ac270cf5034b,0.960,Python,False,5,11,True,not_run,not_run
omni,python__mypy-12048,python/mypy,6d243321d632c47b9fef5f2ad6a972f9f4b94eff,0.940,Python,False,6,11,True,not_run,not_run
omni,python__mypy-12435,python/mypy,fd8a15e1abdd2bb4f75c3a6319ebfba233e1fe8e,0.950,Python,False,7,11,True,not_run,not_run
omni,python__mypy-13468,python/mypy,2ba64510ad1d4829b420c2bc278990f037e03721,0.980,Python,False,8,11,True,not_run,not_run
omni,python__mypy-13604,python/mypy,130e1a4e6fc5b14fda625495e25abd177af61bbb,0.980,Python,False,9,11,True,not_run,not_run
omni,python__mypy-14801,python/mypy,243f584d43e6eb316920f3155067ce7c1b65d473,1.2,Python,False,10,11,True,not_run,not_run
omni,python__mypy-14060,python/mypy,dbcbb3f5c3ef791c98088da0bd1dfa6cbf51f301,1.0,Python,False,11,11,True,not_run,not_run
omni,python__mypy-15155,python/mypy,6b1fc865902bf2b845d3c58b6b9973b5a412241f,1.4,Python,False,12,11,False,not_run,not_run
omni,python__mypy-15042,python/mypy,b43e0d34247a6d1b3b9d9094d184bbfcb9808bb9,1.3,Python,False,13,11,False,not_run,not_run
omni,python__mypy-13678,python/mypy,d619c783d4713a13083a1a6e8020075948baceb2,0.990,Python,False,14,11,False,not_run,not_run
omni,python__mypy-11828,python/mypy,f96446ce2f99a86210b21d39c7aec4b13a8bfc66,0.940,Python,False,15,11,False,not_run,not_run
omni,python__mypy-12951,python/mypy,7e38877750c04abfd436e6ad98da23d6deca4e8f,0.970,Python,False,16,11,False,not_run,not_run
omni,python__mypy-15490,python/mypy,304997bfb85200fb521ac727ee0ce3e6085e5278,1.5,Python,False,17,11,False,not_run,not_run
omni,python__mypy-15402,python/mypy,4baf672a8fe19bb78bcb99ec706e3aa0f7c8605c,1.4,Python,False,18,11,False,not_run,not_run
omni,python__mypy-15045,python/mypy,5005428f6bf143d4f8d75b7cb9dd258d00e8ef14,1.3,Python,False,19,11,False,not_run,not_run
omni,python__mypy-14148,python/mypy,56e9396e681d779cbb593d82d21c1fae76c6f430,1.0,Python,False,20,11,False,not_run,not_run
omni,python__mypy-14981,python/mypy,da7268c3af04686f70905750c5d58144f6e6d049,1.3,Python,False,21,11,False,not_run,not_run
omni,python__mypy-14821,python/mypy,099500e4b763f0819954810b04a7486888d6085d,1.2,Python,False,22,11,False,not_run,not_run
omni,python__mypy-13481,python/mypy,d89b28d973c3036ef154c9551b961d9119761380,0.980,Python,False,23,11,False,not_run,not_run
omni,python__mypy-14038,python/mypy,7465abd3d2fe4211a8aaa9453b402fea60071561,1.0,Python,False,24,11,False,not_run,not_run
omni,python__mypy-11822,python/mypy,f96446ce2f99a86210b21d39c7aec4b13a8bfc66,0.940,Python,False,25,11,False,not_run,not_run
omni,python__mypy-15050,python/mypy,084581839b3f39766154aa81e8019bec6cee416e,1.4,Python,False,26,11,False,not_run,not_run
omni,python__mypy-15722,python/mypy,d2022a0007c0eb176ccaf37a9aa54c958be7fb10,1.6,Python,False,27,11,False,not_run,not_run
omni,python__mypy-15327,python/mypy,85e6719691ffe85be55492c948ce6c66cd3fd8a0,1.4,Python,False,28,11,False,not_run,not_run
omni,python__mypy-14677,python/mypy,99b04cac8b216bb426b1fab5a3ff447d1451c967,1.1,Python,False,29,11,False,not_run,not_run
omni,python__mypy-14186,python/mypy,a9024a801b2fe11f1e67ea62d55b22f4dc913076,1.0,Python,False,30,11,False,not_run,not_run
omni,python__mypy-14926,python/mypy,e07ccde05f5b6813b9770292cbff6967684994e3,1.2,Python,False,31,11,False,not_run,not_run
omni,python__mypy-11814,python/mypy,578898dabae9a6c91b8f1081630c91cbe7e6f5be,0.940,Python,False,32,11,False,not_run,not_run
omni,python__mypy-16080,python/mypy,49419835045b09c98b545171abb10384b6ecf6a9,1.7,Python,False,33,11,False,not_run,not_run
omni,python__mypy-12908,python/mypy,35b4d8a0279e91ef6cc0db126844ddcf263b161f,0.970,Python,False,34,11,False,not_run,not_run
omni,python__mypy-13015,python/mypy,5039c0fe44a7592b2fcb07cead49d921ecea211f,0.970,Python,False,35,11,False,not_run,not_run
omni,python__mypy-14064,python/mypy,a48dd5ad7ff820da7ea1e947008fff2865e2296a,1.0,Python,False,36,11,False,not_run,not_run
omni,python__mypy-15882,python/mypy,14418bc3d2c38b9ea776da6029e9d9dc6650b7ea,1.6,Python,False,37,11,False,not_run,not_run
omni,python__mypy-12303,python/mypy,226661f62f365102f5fd913b39b32ed3f12e208b,0.940,Python,False,38,11,False,not_run,not_run
omni,python__mypy-12943,python/mypy,9611e2d0b1d9130ca1591febdd60a3523cf739eb,0.970,Python,False,39,11,False,not_run,not_run
omni,python__mypy-14404,python/mypy,7efe8e5487804014ecf8cb9b6e08f7194f61f963,1.0,Python,False,40,11,False,not_run,not_run
omni,python__mypy-13531,python/mypy,a9bc366ae501ccced78a2746b6eac07b93d7b15e,0.980,Python,False,41,11,False,not_run,not_run
omni,python__mypy-13575,python/mypy,38eb6e8a05d201f0db94b62a69d5ee5ca68b3738,0.980,Python,False,42,11,False,not_run,not_run
omni,python__mypy-15449,python/mypy,4012c50382641aa4a15fcb7155f281469bc7a5fa,1.5,Python,False,43,11,False,not_run,not_run
omni,python__mypy-14021,python/mypy,807da2675bfdc7ec434f8d5677c13722a555e8da,1.0,Python,False,44,11,False,not_run,not_run
omni,python__mypy-15347,python/mypy,78339b97dc911c8c6841184eaddbbc30d0e406da,1.6,Python,False,45,11,False,not_run,not_run
omni,python__mypy-13605,python/mypy,130e1a4e6fc5b14fda625495e25abd177af61bbb,0.980,Python,False,46,11,False,not_run,not_run
omni,python__mypy-12938,python/mypy,9a35fdc94c71f6c427624b9b4d51f7495cbb97f9,0.970,Python,False,47,11,False,not_run,not_run
omni,python__mypy-10969,python/mypy,0fecec8c72605ec7bae343b28d545c477c726e81,0.950,Python,False,48,11,False,not_run,not_run
omni,python__mypy-11912,python/mypy,27d2c2212547f137ade8b2098902a8c80ca82f78,0.940,Python,False,49,11,False,not_run,not_run
omni,python__mypy-16061,python/mypy,ed9b8990025a81a12e32bec59f2f3bfab3d7c71b,1.7,Python,False,50,11,False,not_run,not_run
omni,python__mypy-12138,python/mypy,91357952db51a2d7f1c72dd5cc04f0fcb58c9248,0.950,Python,False,51,11,False,not_run,not_run
omni,python__mypy-15700,python/mypy,b6b6624655826985f75dfd970e2c29f7690ce323,1.6,Python,False,52,11,False,not_run,not_run
omni,python__mypy-12336,python/mypy,7ee84c71e851ce373d1824ecc09332caa373148c,0.950,Python,False,53,11,False,not_run,not_run
omni,python__mypy-13528,python/mypy,da56c974a57688f5c7989ef3abd86cd1d1608793,0.980,Python,False,54,11,False,not_run,not_run
omni,python__mypy-12548,python/mypy,222029b07e0fdcb3c174f15b61915b3b2e1665ca,0.950,Python,False,55,11,False,not_run,not_run
omni,python__mypy-14878,python/mypy,e45b53e857f2f89288f65245b7b3f9a9c18447bf,1.2,Python,False,56,11,False,not_run,not_run
omni,python__mypy-12607,python/mypy,0df8cf532918f888610a5afd7bb88192712de984,0.960,Python,False,57,11,False,not_run,not_run
omni,python__mypy-14007,python/mypy,796068d06a0ab171d22f7be555c28dfad57db433,1.0,Python,False,58,11,False,not_run,not_run
omni,python__mypy-12199,python/mypy,1de5e55fff22b023d54aa700d630befd162db20e,0.940,Python,False,59,11,False,not_run,not_run
omni,python__mypy-13963,python/mypy,40d04a5af0b658ae5ef6181c7f3d89a984fe3547,0.990,Python,False,60,11,False,not_run,not_run
omni,python__mypy-11972,python/mypy,6c1eb5b36b83ecf959a50100d282ca86186f470f,0.940,Python,False,61,11,False,not_run,not_run
omni,python__mypy-13892,python/mypy,b3d94dc3d834dd4916d568a00d344cc610deb687,0.990,Python,False,62,11,False,not_run,not_run
omni,python__mypy-15128,python/mypy,00f3913b314994b4b391a2813a839c094482b632,1.4,Python,False,63,11,False,not_run,not_run
omni,python__mypy-13602,python/mypy,2e326b2394b0af44c8023c6b7d153bff1c1b5c54,0.980,Python,False,64,11,False,not_run,not_run
omni,python__mypy-15506,python/mypy,2d8ad8ef240df262be80d9359e9f5892ea1f9ad3,1.5,Python,False,65,11,False,not_run,not_run
omni,python__mypy-11870,python/mypy,fe3b625224d0246c90c2a2bca6f293a4586642e9,0.940,Python,False,66,11,False,not_run,not_run
omni,python__mypy-13969,python/mypy,41c160231bb53cb9895044506c2b08aba692922b,0.990,Python,False,67,11,False,not_run,not_run
omni,python__mypy-15407,python/mypy,3cedd2725c9e8f6ec3dac5e72bf65bddbfccce4c,1.4,Python,False,68,11,False,not_run,not_run
omni,python__mypy-12745,python/mypy,03638dd670373db0b8f00cc3bcec256d09729d06,0.980,Python,False,69,11,False,not_run,not_run
omni,python__mypy-13526,python/mypy,74e1737fd5a726f9f6fc7363660550ee5abc5f14,0.980,Python,False,70,11,False,not_run,not_run
omni,python__mypy-15629,python/mypy,ebfea94c9f1dc081f8f3f0de9e78a5c83ff8af40,1.5,Python,False,71,11,False,not_run,not_run
omni,python__mypy-14104,python/mypy,77dd4b4df5b8bcd716352144feeb78862427f4dd,1.0,Python,False,72,11,False,not_run,not_run
omni,python__mypy-15159,python/mypy,6b1fc865902bf2b845d3c58b6b9973b5a412241f,1.4,Python,False,73,11,False,not_run,not_run
omni,python__mypy-11867,python/mypy,3d205764fff2ca792886d84d0a16791dfd33f077,0.940,Python,False,74,11,False,not_run,not_run
omni,python__mypy-11499,python/mypy,67855fab376c3c2d68bcf0940b242c9b71a98156,1.0,Python,False,75,11,False,not_run,not_run
omni,python__mypy-14569,python/mypy,90168b8396bf53f7573e8f0ca198ab33a855e3d2,1.0,Python,False,76,11,False,not_run,not_run
omni,python__mypy-15395,python/mypy,f54c3096b7d328dc59dd85af3a8ba28739dcfed0,1.4,Python,False,77,11,False,not_run,not_run
omni,python__mypy-15403,python/mypy,4baf672a8fe19bb78bcb99ec706e3aa0f7c8605c,1.4,Python,False,78,11,False,not_run,not_run
omni,python__mypy-14586,python/mypy,61d6cadf2f104a8100ec05c44d8fccb0636aacf8,1.0,Python,False,79,11,False,not_run,not_run
omni,python__mypy-11918,python/mypy,37886c74fe8b0a40e6427361f3dcb3a9d0d82751,0.940,Python,False,80,11,False,not_run,not_run
omni,python__mypy-14740,python/mypy,ed3a6c1c019a8098f65e768697f1048d1f97a4a1,1.1,Python,False,81,11,False,not_run,not_run
omni,python__mypy-12804,python/mypy,7bd6fdd326b6a06795edb46a5c74fc5cdeb87cc9,0.960,Python,False,82,11,False,not_run,not_run
omni,python__mypy-12853,python/mypy,c986e54124b967587fbc674029ebe503c75d3a60,0.970,Python,False,83,11,False,not_run,not_run
omni,python__mypy-14093,python/mypy,77dd4b4df5b8bcd716352144feeb78862427f4dd,1.0,Python,False,84,11,False,not_run,not_run
omni,python__mypy-15006,python/mypy,bf82b76a2ab2bfb29cab432d25b516e4907ac27e,1.3,Python,False,85,11,False,not_run,not_run
omni,python__mypy-14508,python/mypy,9bbb93cf69f81ea1fc33f223ff03cf2a1b604bc5,1.0,Python,False,86,11,False,not_run,not_run
omni,python__mypy-15392,python/mypy,fe0714acc7d890fe0331054065199097076f356e,1.4,Python,False,87,11,False,not_run,not_run
omni,python__mypy-12872,python/mypy,b55dcf534c07eb4d25bbbf7f5ba67f5edf5d0a92,0.970,Python,False,88,11,False,not_run,not_run
omni,python__mypy-14570,python/mypy,90168b8396bf53f7573e8f0ca198ab33a855e3d2,1.0,Python,False,89,11,False,not_run,not_run
omni,python__mypy-14885,python/mypy,70d4bb27a2733e43958dc5046befdc16ed297a5c,1.2,Python,False,90,11,False,not_run,not_run
omni,python__mypy-14701,python/mypy,a9051d26711905a01382587b1ab3ee7acdae090e,1.0,Python,False,91,11,False,not_run,not_run
omni,python__mypy-12558,python/mypy,ad177f99fd3322072e389a1a7432ee7b15c84472,0.960,Python,False,92,11,False,not_run,not_run
omni,python__mypy-13538,python/mypy,09b8b550abe3982726047cc0ed68a9b6fa91745c,0.980,Python,False,93,11,False,not_run,not_run
omni,python__mypy-13576,python/mypy,38eb6e8a05d201f0db94b62a69d5ee5ca68b3738,0.980,Python,False,94,11,False,not_run,not_run
omni,python__mypy-14486,python/mypy,8f4da0e6f07a15a1d4acae98a588796c8ad81fb6,1.0,Python,False,95,11,False,not_run,not_run
omni,python__mypy-13335,python/mypy,43476aabf73fbe885f1db49597735c797799fa67,0.980,Python,False,96,11,False,not_run,not_run
omni,python__mypy-14151,python/mypy,56e9396e681d779cbb593d82d21c1fae76c6f430,1.0,Python,False,97,11,False,not_run,not_run
omni,python__mypy-15366,python/mypy,21c5439dccfc6fc21f126200b95b0552f503d5da,1.4,Python,False,98,11,False,not_run,not_run
omni,python__mypy-15976,python/mypy,d7b24514d7301f86031b7d1e2215cf8c2476bec0,1.6,Python,False,99,11,False,not_run,not_run
omni,python__mypy-14675,python/mypy,99b04cac8b216bb426b1fab5a3ff447d1451c967,1.1,Python,False,100,11,False,not_run,not_run
omni,python__mypy-15491,python/mypy,7d031beb017450ac990c97e288d064290e3be55f,1.5,Python,False,101,11,False,not_run,not_run
omni,python__mypy-15920,python/mypy,2c1fd97986064161c542956bb3d9d5043dc0a480,1.6,Python,False,102,11,False,not_run,not_run
omni,python__mypy-12724,python/mypy,9f8b814fc5b3bb8daf0ef04aca3dfd1fb056bc8b,0.960,Python,False,103,11,False,not_run,not_run
omni,redis__redis-py-3264,redis/redis-py,e71119de095bb01201665d57a1dc63230aa0606e,5.0,Python,False,1,1,True,not_run,not_run
omni,redis__redis-py-2329,redis/redis-py,2cea637b2e936265d2001043d2b2d4e62559dc17,4.4,Python,False,2,1,False,not_run,not_run
omni,redis__redis-py-3265,redis/redis-py,0d47d6527a10fb70f8fcfdf8df69ae3b11ec92ef,5.1,Python,False,3,1,False,not_run,not_run
omni,redis__redis-py-3062,redis/redis-py,e13356db9220de1196ca3b7d10a2de623cc15b69,5.1,Python,False,4,1,False,not_run,not_run
omni,redis__redis-py-2732,redis/redis-py,bf528fc7f776ce8e926b2e9abfa4e2460d73baa4,4.5,Python,False,5,1,False,not_run,not_run
omni,redis__redis-py-1817,redis/redis-py,18c6809b761bc6755349e1d7e08e74e857ec2c65,4.1,Python,False,6,1,False,not_run,not_run
omni,redis__redis-py-2529,redis/redis-py,f06f3db647c81bc24fa9bdad33822ca6175c32eb,4.4,Python,False,7,1,False,not_run,not_run
omni,redis__redis-py-2745,redis/redis-py,3748a8b36d5c765f5d21c6d20b041fa1876021ae,4.5,Python,False,8,1,False,not_run,not_run
omni,statsmodels__statsmodels-8669,statsmodels/statsmodels,ef9cf3ad5bf73c84027421ff5595647f0fefb32b,0.13,Python,False,1,3,True,not_run,not_run
omni,statsmodels__statsmodels-9016,statsmodels/statsmodels,45a744de6c2d17bce6539d089d0f7426bc45630b,0.14,Python,False,2,3,True,not_run,not_run
omni,statsmodels__statsmodels-8137,statsmodels/statsmodels,59a553e8102257a1f6c7bcd42e5fd1abd94c1c51,0.13dev,Python,False,3,3,True,not_run,not_run
omni,statsmodels__statsmodels-7055,statsmodels/statsmodels,2322d3597a65c6be1f07b36bf15a4bc7c927213b,0.12,Python,False,4,3,False,not_run,not_run
omni,statsmodels__statsmodels-7713,statsmodels/statsmodels,9245093d15f2eca00c74cb45a68836948a8ff17a,0.12,Python,False,5,3,False,not_run,not_run
omni,statsmodels__statsmodels-6969,statsmodels/statsmodels,1c82e3ab6f35920c5d76f304931ef0cfe40ffeaf,0.12,Python,False,6,3,False,not_run,not_run
omni,statsmodels__statsmodels-9255,statsmodels/statsmodels,bf91082711ce95a5bbca557c4d9ab79afb990dbd,0.14,Python,False,7,3,False,not_run,not_run
omni,statsmodels__statsmodels-7748,statsmodels/statsmodels,f78148ec4423bb7b06873a41e7f2abcd6edb511c,0.13dev,Python,True,8,3,False,not_run,not_run
omni,statsmodels__statsmodels-9130,statsmodels/statsmodels,a0eca865c65ef9336c6403f8ff4bc29a1d3ec26b,0.14,Python,False,9,3,False,not_run,not_run
omni,statsmodels__statsmodels-7511,statsmodels/statsmodels,f8420a0a085354846092dd046ab2c49a83c649b3,0.12,Python,False,10,3,False,not_run,not_run
omni,statsmodels__statsmodels-7002,statsmodels/statsmodels,1e6b7c6ef6ad534adbd59a5efccaf8646d221146,0.12,Python,False,11,3,False,not_run,not_run
omni,statsmodels__statsmodels-7795,statsmodels/statsmodels,a5ec3cb3e1114e7b10540683b621fdc402382e85,0.13dev,Python,False,12,3,False,not_run,not_run
omni,statsmodels__statsmodels-7383,statsmodels/statsmodels,7d707cfc27a56c8449fdb47b6f37a9fc8b360ea1,0.12,Python,False,13,3,False,not_run,not_run
omni,statsmodels__statsmodels-7413,statsmodels/statsmodels,26dbb94299e5c12221b157ee5837691b6d24a755,0.12,Python,False,14,3,False,not_run,not_run
omni,statsmodels__statsmodels-9249,statsmodels/statsmodels,85fef91bdbde9c90be0055fb712459f6860861f8,0.14,Python,False,15,3,False,not_run,not_run
omni,statsmodels__statsmodels-7696,statsmodels/statsmodels,c98477a45cbeffc12e192184e5d47a2cb74536dc,0.12,Python,False,16,3,False,not_run,not_run
omni,statsmodels__statsmodels-7791,statsmodels/statsmodels,a5ec3cb3e1114e7b10540683b621fdc402382e85,0.13dev,Python,False,17,3,False,not_run,not_run
omni,statsmodels__statsmodels-8567,statsmodels/statsmodels,8fb709818984e9ddade22b72f9ed5cea561c38f2,0.13,Python,False,18,3,False,not_run,not_run
omni,statsmodels__statsmodels-8093,statsmodels/statsmodels,2891644b53920fa2a1b451ff659ecfa90c2727c5,0.13dev,Python,False,19,3,False,not_run,not_run
omni,statsmodels__statsmodels-8801,statsmodels/statsmodels,c967ca06d96b3314891b81b6839ebad5730a540f,0.14,Python,False,20,3,False,not_run,not_run
omni,statsmodels__statsmodels-7668,statsmodels/statsmodels,b05b9df816a7d0e4adba791543eaa1d2525bb7c3,0.12,Python,False,21,3,False,not_run,not_run
omni,statsmodels__statsmodels-9280,statsmodels/statsmodels,52edda81159e557dd845cc97a8a9324915c69792,0.14,Python,False,22,3,False,not_run,not_run
omni,statsmodels__statsmodels-8664,statsmodels/statsmodels,e144c6a8b8de3ee17e814bbb8962cdb890b66901,0.13,Python,False,23,3,False,not_run,not_run
omni,statsmodels__statsmodels-7228,statsmodels/statsmodels,a058516c5f1517a03877cf77f158370c7d1a9d39,0.12,Python,False,24,3,False,not_run,not_run
omni,statsmodels__statsmodels-7380,statsmodels/statsmodels,48bb953ff16f0230a84e24d8bcc1a1e1b82ed5a0,0.12,Python,False,25,3,False,not_run,not_run
omni,statsmodels__statsmodels-7017,statsmodels/statsmodels,b37e7d9931a6fa93142f6e6e3a281b0d3ca46abe,0.12,Python,False,26,3,False,not_run,not_run
omni,statsmodels__statsmodels-7250,statsmodels/statsmodels,66dc957159f375d5c101f085b421a88a4c8e1c38,0.12,Python,True,27,3,False,not_run,not_run
omni,statsmodels__statsmodels-8674,statsmodels/statsmodels,d4fee3c81029f10d24c9b021e5df01c5f0a445dd,0.13,Python,False,28,3,False,not_run,not_run
omni,statsmodels__statsmodels-8735,statsmodels/statsmodels,a948e8dee9e99a08f249f67ca2ac5df68fea835b,0.13,Python,False,29,3,False,not_run,not_run
omni,statsmodels__statsmodels-7757,statsmodels/statsmodels,e741f3b22302199121090822353f20d794a02148,0.13dev,Python,True,30,3,False,not_run,not_run
omni,statsmodels__statsmodels-8828,statsmodels/statsmodels,3e739c26729e2c844394f5918846e2897ad0f871,0.14,Python,False,31,3,False,not_run,not_run
omni,tailwindlabs__tailwindcss-7789,tailwindlabs/tailwindcss,c6097d59fcd3b4a176188327adee488c562ecb8f,3.0,TypeScript,True,1,6,True,not_run,not_run
omni,tailwindlabs__tailwindcss-8222,tailwindlabs/tailwindcss,3989f77dd3fa5765f818e7b24bc52d95504a2e0c,3.0,TypeScript,False,2,6,True,not_run,not_run
omni,tailwindlabs__tailwindcss-9008,tailwindlabs/tailwindcss,0b5bfc8065e928caa7cf11a7bac37fda10411b6f,3.1,TypeScript,False,3,6,True,not_run,not_run
omni,tailwindlabs__tailwindcss-4272,tailwindlabs/tailwindcss,76c670fc2913eb03a340a015d30d3db53cca9c22,2.1,TypeScript,False,4,6,True,not_run,not_run
omni,tailwindlabs__tailwindcss-12105,tailwindlabs/tailwindcss,61dc99f4adbebdbcfeb899f3bcd64167b49d758c,3.3,TypeScript,False,5,6,True,not_run,not_run
omni,tailwindlabs__tailwindcss-8831,tailwindlabs/tailwindcss,b4e637e2e096a9d6f2210efba9541f6fd4f28e56,3.1,TypeScript,False,6,6,True,not_run,not_run
omni,tailwindlabs__tailwindcss-7565,tailwindlabs/tailwindcss,af64d7190c1e3b4ed765c7464f99b6aec5d5bac2,3.0,TypeScript,False,7,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-7588,tailwindlabs/tailwindcss,d72b277ba6696fc28c3bf92d84de0f451ea1e360,3.0,TypeScript,True,8,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-7664,tailwindlabs/tailwindcss,bd167635d5ea3866ebcae2fd390393befd730558,3.0,TypeScript,False,9,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-11454,tailwindlabs/tailwindcss,6722e78b35c70ac4b1bd4060f9cda9019f326241,3.3,TypeScript,False,10,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8201,tailwindlabs/tailwindcss,1cc1ace14260f13ba97123c35aeb826edf8cca08,3.0,TypeScript,False,11,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-5470,tailwindlabs/tailwindcss,30badadd211594ccc83c686e3f4c1f06a7e107c9,2.2,TypeScript,False,12,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8489,tailwindlabs/tailwindcss,fca70850b2985c0c8add440522f9f2da68c13392,3.0,TypeScript,False,13,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-9309,tailwindlabs/tailwindcss,cc1be47a4fa2de74bc63b0b123f335271ec1bc68,3.1,TypeScript,False,14,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8622,tailwindlabs/tailwindcss,22eaad17c33583b841d2086a9386dd5c1770061c,3.1,TypeScript,False,15,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-11470,tailwindlabs/tailwindcss,eae2b7a3f4f3a2981614a580a9f5534b9ffe0586,3.3,TypeScript,False,16,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-10214,tailwindlabs/tailwindcss,2b885ef2525988758761cc3535383d8d1dc260bf,3.2,TypeScript,True,17,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-7291,tailwindlabs/tailwindcss,cd8f109981ed64ec78fb70b3091153f45931ff27,3.0,TypeScript,False,18,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-9107,tailwindlabs/tailwindcss,b0018e20bf250a2e4df1f39f73e763662538e524,3.1,TypeScript,False,19,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-10601,tailwindlabs/tailwindcss,66c640b73599e36c6087644d3b2c231cc17b37ff,3.2,TypeScript,False,20,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-7163,tailwindlabs/tailwindcss,10103d8bafdb401da417fd13b19dd426f612340f,3.0,TypeScript,False,21,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-9319,tailwindlabs/tailwindcss,527031d5f679a958a7d0de045a057a1e32db2985,3.1,TypeScript,False,22,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-4335,tailwindlabs/tailwindcss,87a4516871fbe8eb5a188fa9774a99a5d43e38b6,2.1,TypeScript,False,23,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-6469,tailwindlabs/tailwindcss,4b2482ff3550ec7ca74561f8ae84d4d826cca762,3.0,TypeScript,True,24,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-9208,tailwindlabs/tailwindcss,da850424dcdf011acda795b52c87cbd28628c943,3.1,TypeScript,False,25,6,False,not_run,not_run
